                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2015 University of Southern California                    

                                   CYCLOMATIC COMPLEXITY RESULTS                                   
                              Generated by UCC v.2015.12 on 9 12 2016                              
             UCC -d -t 30 -dir src "/Users/rishabhsharma/Downloads/GENERAL UCC/" -ascii             

                                          RESULTS BY FILE                                          

Cyclomatic Complexity
 Total_CC1 Total_CC2 Total_CC3 Average_CC1  Risk        |   Name
        15           16           15   Medium      int CMidasCounter::CountDirectiveSLOC                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CMidasCounter.cpp
         4            4            4   Low         int CMidasCounter::LanguageSpecificProcess                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CMidasCounter.cpp
        36           44           36   High        void CMidasCounter::LSLOC                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CMidasCounter.cpp
         1            1            1   Low         CmpMngr::CmpMngr                                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         1            1            1   Low         CmpMngr::CmpMngr                                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         6            6            6   Low         void CmpMngr::Compare                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
        27           34           27   High        void CmpMngr::FindModifiedLines                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         9           10            9   Low         void CmpMngr::FindUnmodifiedLines                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         6            7            6   Low         bool CmpMngr::SimilarLine                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         4            4            4   Low         void CmpMngr::fill_source_code_vec                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         4            4            4   Low         void CmpMngr::print_info                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         1            1            1   Low         bool compare_code_line_pair                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         1            1            1   Low         mapping_code::mapping_code                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         1            1            1   Low         base_file_line_num                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         1            1            1   Low         comp_file_line_num                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngr.cpp
         4            4            4   Low         LinesPair::LinesPair                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         1            1            1   Low         ifstream&FilePairComparisonData::OpenOriginalFile              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         1            1            1   Low         ifstream&FilePairComparisonData::OpenPairedFile                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         2            2            2   Low         int FilePairComparisonData::FindOriginalLineType               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         2            2            2   Low         int FilePairComparisonData::FindPairedLineType                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         1            1            1   Low         ,html_stream                                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         5            6            5   Low         void CmpMngrHtml::PrintFileSetAsHtml                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
        11           13           11   Medium      EVAL_STATUS CmpMngrHtml::FillMapData                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         2            2            2   Low         void CmpMngrHtml::PrintOriginalFileAsHtml                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         2            2            2   Low         void CmpMngrHtml::PrintPairedFileAsHtml                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         2            2            2   Low         void CmpMngrHtml::PrintHtmlLine                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         7            7            3   Low         string CmpMngrHtml::EscapeHtml                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CmpMngrHtml.cpp
         1            1            1   Low         CNeXtMidasCounter::CNeXtMidasCounter                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CNeXtMidasCounter.cpp
         1            1            1   Low         CPascalCounter::CPascalCounter                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
        40           45           37   High        int CPascalCounter::CountCommentsSLOC                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
         5            5            5   Low         int CPascalCounter::LanguageSpecificProcess                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
        53           67           53   Very High   void CPascalCounter::LSLOC                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
         3            3            3   Low         void CPascalCounter::FoundSLOC                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
         8            8            8   Low         int CPascalCounter::ParseFunctionName                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
        40           56           40   High        int CPascalCounter::CountComplexity                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPascalCounter.cpp
         1            1            1   Low         CPerlCounter::CPerlCounter                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
         8           13            8   Low         int CPerlCounter::PreCountProcess                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
        12           24           12   Medium      int CPerlCounter::ReplaceQuote                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
        13           14           13   Medium      int CPerlCounter::CountDirectiveSLOC                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
         8            8            8   Low         int CPerlCounter::LanguageSpecificProcess                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
        80          105           80   Very High   void CPerlCounter::LSLOC                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
        16           22           16   Medium      int CPerlCounter::ParseFunctionName                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPerlCounter.cpp
         1            1            1   Low         CPhpCounter::CPhpCounter                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPhpCounter.cpp
        14           16           14   Medium      int CPhpCounter::CountDirectiveSLOC                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPhpCounter.cpp
         4            4            4   Low         int CPhpCounter::LanguageSpecificProcess                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPhpCounter.cpp
        73          105           68   Very High   void CPhpCounter::LSLOC                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPhpCounter.cpp
        16           22           16   Medium      int CPhpCounter::ParseFunctionName                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPhpCounter.cpp
         1            1            1   Low         CPythonCounter::CPythonCounter                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
        14           18           14   Medium      int CPythonCounter::ReplaceQuote                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
        29           37           26   High        int CPythonCounter::CountCommentsSLOC                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
        14           15           14   Medium      int CPythonCounter::CountDirectiveSLOC                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
         4            4            4   Low         int CPythonCounter::LanguageSpecificProcess                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
        31           34           26   High        void CPythonCounter::LSLOC                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
        24           36           24   High        int CPythonCounter::CountComplexity                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
        11           14           11   Medium      int CPythonCounter::ParseFunctionName                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CPythonCounter.cpp
         1            1            1   Low         CRubyCounter::CRubyCounter                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CRubyCounter.cpp
        32           56           30   High        int CRubyCounter::ReplaceQuote                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CRubyCounter.cpp
         4            4            4   Low         int CRubyCounter::LanguageSpecificProcess                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CRubyCounter.cpp
        28           40           28   High        void CRubyCounter::LSLOC                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CRubyCounter.cpp
        11           11           11   Medium      int CRubyCounter::ParseFunctionName                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CRubyCounter.cpp
         1            1            1   Low         CScalaCounter::CScalaCounter                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CScalaCounter.cpp
        13           14           13   Medium      int CScalaCounter::CountDirectiveSLOC                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CScalaCounter.cpp
         4            4            4   Low         int CScalaCounter::LanguageSpecificProcess                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CScalaCounter.cpp
        59           83           55   Very High   void CScalaCounter::LSLOC                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CScalaCounter.cpp
        21           36           21   High        int CScalaCounter::ParseFunctionName                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CScalaCounter.cpp
         2            2            2   Low         CSqlCounter::CSqlCounter                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CSqlCounter.cpp
         5            5            5   Low         int CSqlCounter::ReplaceQuote                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CSqlCounter.cpp
        56           60           56   Very High   int CSqlCounter::LanguageSpecificProcess                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CSqlCounter.cpp
        55           67           55   Very High   void CSqlCounter::LSLOC                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CSqlCounter.cpp
         1            1            1   Low         CSqlColdFusionCounter::CSqlColdFusionCounter                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CSqlCounter.cpp
         1            1            1   Low         CTagCounter::CTagCounter                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CTagCounter.cpp
        17           18           17   Medium      int CTagCounter::LanguageSpecificProcess                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CTagCounter.cpp
        21           33           21   High        void CTagCounter::LSLOC                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CTagCounter.cpp
        13           15           13   Medium      void CTagCounter::CountTagTally                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CTagCounter.cpp
         2            3            2   Low         void IntToStr                                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         1            1            1   Low         void LongToStr                                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         void LongLongToStr                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         void FloatToStr                                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         3            3            3   Low         void CountPhysicalFiles                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         1            1            1   Low         void ClearSummaryMsgCounts                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         1            1            1   Low         void InitTimes                                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            5            5   Low         void TimeMsg                                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         9            9            9   Low         void ShowTiming                                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         4            5            4   Low         void SavePerformanceStats                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            6            5   Low         string CUtil::TrimString                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         string CUtil::EraseString                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         3            3            3   Low         void CUtil::InitToLower                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            5            5   Low         string CUtil::ToLower                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         bool CUtil::CheckBlank                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         bool CUtil::IsInteger                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         4           10            4   Low         size_t CUtil::FindStringsCaseInsensitive                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         8            8            8   Low         size_t CUtil::FindCharAvoidEscape                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            6            5   Low         void CUtil::FindCommonPrefix                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         6            7            6   Low         void CUtil::FindCommonSuffix                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         6           10            6   Low         size_t CUtil::FindKeyword                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        14           16           14   Medium      void CUtil::CountTally                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         6            7            6   Low         string CUtil::ExtractFilename                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         7            8            7   Low         string CUtil::ExtractFilepath                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         4            4            4   Low         unsigned long long CUtil::GetFileSizeInBytes                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        15           18           15   Medium      int CUtil::ListAllFiles                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        14           16           14   Medium      bool CUtil::GetFileList                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        26           29           26   High        bool CUtil::MatchFilename                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        14           16           14   Medium      int CUtil::MkPath                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         string CUtil::ConvertClearCaseFile                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         4            4            4   Low         size_t CUtil::TruncateLine                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            9            5   Low         string CUtil::ClearRedundantSpaces                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         1            1            1   Low         string CUtil::ReplaceSmartQuotes                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            6            5   Low         bool CUtil::StartsWith                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            6            5   Low         bool CUtil::EndsWith                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         7            7            7   Low         StringVector CUtil::Split                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         string CUtil::ReplaceWith                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         3            3            3   Low         int CUtil::CountNestedNum                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         2            2            2   Low         vector<string>CUtil::SplitByConcat                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            5            5   Low         size_t CUtil::ConcatAndDup                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            5            5   Low         void CUtil::ConcatOrReorder                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         8            8            6   Low         void CUtil::ConcatOrReorderDFS                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            6            5   Low         size_t CUtil::NestedIfDup                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        28           42           28   High        void CUtil::SemanticFormat                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         5            5            5   Low         size_t CUtil::SemanticDeduplicate                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
        19           22           19   Medium      void CUtil::CountDistinctCond                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CUtil.cpp
         1            1            1   Low         CVbCounter::CVbCounter                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbCounter.cpp
        14           15           14   Medium      int CVbCounter::CountDirectiveSLOC                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbCounter.cpp
        32           37           32   High        int CVbCounter::LanguageSpecificProcess                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbCounter.cpp
        10           10           10   Low         int CVbCounter::ParseFunctionName                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbCounter.cpp
         1            1            1   Low         CVbscriptCounter::CVbscriptCounter                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         7            7            7   Low         int CVbscriptCounter::PreCountProcess                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsPhpCounter::CVbsPhpCounter                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsHtmlCounter::CVbsHtmlCounter                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsXmlCounter::CVbsXmlCounter                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsJspCounter::CVbsJspCounter                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsAspServerCounter::CVbsAspServerCounter                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsAspClientCounter::CVbsAspClientCounter                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVbsColdFusionCounter::CVbsColdFusionCounter                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVbscriptCounter.cpp
         1            1            1   Low         CVerilogCounter::CVerilogCounter                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
        12           13           12   Medium      int CVerilogCounter::CountDirectiveSLOC                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
         4            4            4   Low         int CVerilogCounter::LanguageSpecificProcess                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
        70          103           68   Very High   void CVerilogCounter::LSLOC                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
        10           10           10   Low         int CVerilogCounter::ParseFunctionName                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
        49           78           49   High        int CVerilogCounter::CountComplexity                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
         1            1            1   Low         !r_tlvIter->token.compare                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVerilogCounter.cpp
         1            1            1   Low         CVHDLCounter::CVHDLCounter                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
         3            3            3   Low         int CVHDLCounter::ReplaceQuote                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
        31           38           28   High        int CVHDLCounter::CountCommentsSLOC                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
        53           77           53   Very High   int CVHDLCounter::CountComplexity                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
         6            7            6   Low         int CVHDLCounter::CountDirectiveSLOC                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
         6           10            6   Low         int CVHDLCounter::LanguageSpecificProcess                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
         3            7            3   Low         void CVHDLCounter::FoundSLOC                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
       114          168          111   Very High   void CVHDLCounter::LSLOC                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
        12           12           12   Medium      int CVHDLCounter::ParseFunctionName                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
         1            1            1   Low         !r_tlvIter->token.compare                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CVHDLCounter.cpp
         1            1            1   Low         CWebCounter::CWebCounter                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
         3            3            3   Low         void CWebCounter::CleanSeparatedFile                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
         2            2            2   Low         void CWebCounter::CleanSeparatedLine                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
        91          103           68   Very High   int CWebCounter::CountSLOC                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
        42           42           42   High        ofstream*CWebCounter::GetOutputStream                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
        13           13           13   Medium      void CWebCounter::CloseOutputStream                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
         7            7            7   Low         void CWebCounter::UpdateWebFileExt                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
         7            7            7   Low         WebType CWebCounter::GetWebType                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
         8            8            2   Low         string CWebCounter::GetWebLangName                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CWebCounter.cpp
         1            1            1   Low         CXMidasCounter::CXMidasCounter                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CXMidasCounter.cpp
         1            1            1   Low         CXmlCounter::CXmlCounter                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/CXmlCounter.cpp
         1            1            1   Low         DiffTool::DiffTool                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
         1            1            1   Low         DiffTool::~DiffTool                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
        26           26           26   High        int DiffTool::diffToolProcess                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
         5            5            5   Low         int DiffTool::ReadAllDiffFiles                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
        69           88           69   Very High   void DiffTool::MatchBaseLines                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
         7            7            7   Low         unsigned int DiffTool::CompareFilePaths                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
        10           10           10   Low         void DiffTool::ProcessPairs                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
        15           18           15   Medium      void DiffTool::PrintMatchedPairs                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
        67           92           67   Very High   void DiffTool::PrintDiffResults                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/DiffTool.cpp
         1            1            1   Low         int Init_CounterForEachLanguage                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         2            2            2   Low         void ResetCounterCounts                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         3            3            3   Low         void SetCounterOptions                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         5            6            5   Low         ClassType DecideLanguage                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         3            4            3   Low         string GetLanguageName                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
        33           33           22   High        void UpdateCounterCounts                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         2            2            2   Low         void AddFromPairVector                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         1            1            1   Low         void AddFromACounter                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         7            7            7   Low         void AddFromOtherLangCounters                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         7            7            7   Low         void GetLanguagesAndExtensions                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         7            7            7   Low         void GetExtensionsAndLanguages                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         3            3            3   Low         void FreeLangsHeaders                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
         1            1            1   Low         bool CompareByNum                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
        15           15           15   Medium      int GetStartPositions                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/LangUtils.cpp
        30           34           30   High        int main                                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/main.cpp
         2            2            2   Low         MainObject::MainObject                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         4            4            4   Low         MainObject::~MainObject                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         4            4            4   Low         bool MainObject::HasUserCancelled                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         1            1            1   Low         double MainObject::GetDuplicateThreshold                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         1            1            1   Low         double MainObject::GetMatchThreshold                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        24           24           24   High        int MainObject::MainProcess                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        63           75           63   Very High   int MainObject::ParseCommandLine                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        27           31           27   High        void MainObject::ShowUsage                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        15           19           15   Medium      void MainObject::ReadUserExtMapping                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        21           21           21   High        void MainObject::CreateExtMap                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         7            7            7   Low         void MainObject::StartThreads                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        44           50           44   High        int MainObject::ReadAllFiles                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         3            3            3   Low         bool MainObject::IsSupportedFileExtension                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
        11           11           11   Medium      void MainObject::GetLanguageExtensionMap                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
